traceid,label,activity,user
1137,normal,Pay,Elisha
1138,normal,Create SC,Alyce
1138,normal,Purchase SC,Lucy
1138,normal,Approve SC,Sandra
1138,normal,Create PO,Sonia
1138,normal,Approve PO 1,Donald
1138,normal,Release PO,Della
1138,normal,Post GR,Jin
1138,normal,Post IR,Chan
1138,normal,Pay,Josef
1139,normal,Create SC,Johnny
1139,normal,Purchase SC,Hassie
1139,normal,Approve SC,Micheline
1139,normal,Create PO,Evelin
1139,normal,Release PO,Lannie
1139,normal,Post GR,Keven
1139,normal,Post IR,Roy
1139,normal,Pay,Vickie
1140,normal,Create PR,Keven
1140,normal,Release PR,Donald
1140,normal,Create PO,Lisa
1140,normal,Approve PO 1,Ryan
1140,normal,Approve PO 2,Elisha
1140,normal,Release PO,Della
1140,normal,Post GR,James
1140,normal,Post IR,Roy
1140,normal,Pay,Vickie
1141,normal,Create PR,Keven
1141,normal,Release PR,Donald
1141,normal,Create PO,Ling
1141,normal,Approve PO 1,Clayton
1141,normal,Approve PO 2,Lannie
1141,normal,Approve PO 3,Amanda
1141,normal,Release PO,Della
1141,normal,Post GR,Keven
1141,normal,Post IR,Roy
1141,normal,Pay,Vickie
1142,normal,Create PR,Keven
1142,normal,Release PR,Donald
1142,normal,Create PO,Josef
1142,normal,Approve PO 1,Steve
1142,normal,Approve PO 2,Brian
1142,normal,Approve PO 3,Della
1142,normal,Release PO,Junior
1142,normal,Post GR,Keven
1142,normal,Post IR,Chan
1142,normal,Pay,Josef
1143,normal,Create PR,Keven
1143,normal,Release PR,Donald
1143,normal,Create PO,Josef
1143,normal,Approve PO 1,Steve
1143,normal,Approve PO 2,Brian
1143,normal,Approve PO 3,Della
1143,normal,Release PO,Junior
1143,normal,Post GR,James
1143,normal,Post IR,Chan
1143,normal,Pay,Josef
1144,anomaly,Create PR,Keven
1144,anomaly,Release PR,Donald
1144,anomaly,Create PO,Alyce
1144,anomaly,Post GR,Lourdes
1144,anomaly,Post IR,Roy
1144,anomaly,Pay,Vickie
1145,normal,Create PR,Keven
1145,normal,Release PR,Donald
1145,normal,Create PO,Josef
1145,normal,Approve PO 1,Evelin
1145,normal,Approve PO 2,Donald
1145,normal,Release PO,Della
1145,normal,Post GR,James
1145,normal,Post IR,Chan
1145,normal,Pay,Josef
1146,anomaly,Create PR,Keven
1146,anomaly,Release PR,Donald
1146,anomaly,Post GR,Carmella
1146,anomaly,Post IR,Roy
1146,anomaly,Pay,Vickie
1147,normal,Create PR,Keven
1147,normal,Release PR,Donald
1147,normal,Create PO,Alyce
1147,normal,Release PO,Elisha
1147,normal,Post GR,Anna
1147,normal,Post IR,Chan
1147,normal,Pay,Josef
1148,anomaly,Create PR,Keven
1148,anomaly,Release PR,Donald
1148,anomaly,Create PO,Donald
1148,anomaly,Release PO,Elisha
1148,anomaly,Post GR,Anna
1148,anomaly,Pay,Josef
1149,normal,Create PR,Keven
1149,normal,Release PR,Donald
1149,normal,Create PO,Alyce
1149,normal,Release PO,Carmella
1149,normal,Post GR,James
1149,normal,Post IR,Roy
1149,normal,Pay,Elisha
1150,anomaly,Create SC,Alyce
1150,anomaly,Purchase SC,Hassie
1150,anomaly,Random activity 9,Random user 10
1150,anomaly,Approve SC,Micheline
1150,anomaly,Random activity 10,Random user 8
1150,anomaly,Create PO,Josef
1150,anomaly,Release PO,Elisha
1150,anomaly,Post GR,Anna
1150,anomaly,Post IR,Roy
1150,anomaly,Pay,Elisha
1151,normal,Create PR,Keven
1151,normal,Release PR,Donald
1151,normal,Create PO,Alyce
1151,normal,Release PO,Craig
1151,normal,Post GR,Lourdes
1151,normal,Post IR,Roy
1151,normal,Pay,Vickie
1152,normal,Create PR,Keven
1152,normal,Release PR,Donald
1152,normal,Create PO,Alyce
1152,normal,Release PO,Grayce
1152,normal,Post GR,Anna
1152,normal,Post IR,Chan
1152,normal,Pay,Josef
1153,anomaly,Create PR,Keven
1153,anomaly,Post GR,Keven
1153,anomaly,Release PR,Donald
1153,anomaly,Create PO,Alyce
1153,anomaly,Release PO,Lannie
1153,anomaly,Post IR,Roy
1153,anomaly,Pay,Elisha
1154,anomaly,Create SC,Alyce
1154,anomaly,Approve SC,Micheline
1154,anomaly,Create PO,Sonia
1154,anomaly,Approve PO 1,Donald
1154,anomaly,Release PO,Della
1154,anomaly,Post GR,Keven
1154,anomaly,Post IR,Roy
1154,anomaly,Pay,Vickie
1155,normal,Create SC,Seth
1155,normal,Purchase SC,Paul
1155,normal,Approve SC,Sandra
1155,normal,Create PO,Josef
1155,normal,Release PO,Lannie
1155,normal,Post GR,Keven
1155,normal,Post IR,Roy
1155,normal,Pay,Elisha
1156,normal,Create PR,Keven
1156,normal,Release PR,Donald
1156,normal,Create PO,Donald
1156,normal,Release PO,Elisha
1156,normal,Post GR,Anna
1156,normal,Post IR,Roy
1156,normal,Pay,Vickie
1157,anomaly,Create PR,Keven
1157,anomaly,Release PR,Donald
1157,anomaly,Create PO,Ling
1157,anomaly,Post GR,James
1157,anomaly,Post IR,Chan
1157,anomaly,Approve PO 1,Donald
1157,anomaly,Release PO,Della
1157,anomaly,Pay,Josef
1158,normal,Create SC,Alyce
1158,normal,Purchase SC,Hassie
1158,normal,Approve SC,Micheline
1158,normal,Create PO,Josef
1158,normal,Release PO,Carmella
1158,normal,Post GR,Keven
1158,normal,Post IR,Chan
1158,normal,Pay,Josef
1159,anomaly,Purchase SC,Hassie
1159,anomaly,Approve SC,Micheline
1159,anomaly,Create PO,Josef
1159,anomaly,Create SC,Seth
1159,anomaly,Release PO,Carmella
1159,anomaly,Post GR,Keven
1159,anomaly,Post IR,Roy
1159,anomaly,Pay,Vickie
1160,normal,Create PR,Keven
1160,normal,Release PR,Donald
1160,normal,Create PO,Alyce
1160,normal,Release PO,Lannie
1160,normal,Post GR,James
1160,normal,Post IR,Roy
1160,normal,Pay,Vickie
1161,normal,Create PR,Keven
1161,normal,Release PR,Donald
1161,normal,Create PO,Josef
1161,normal,Approve PO 1,Clayton
1161,normal,Approve PO 2,Emily
1161,normal,Release PO,Della
1161,normal,Post GR,Keven
1161,normal,Post IR,Roy
1161,normal,Pay,Elisha
1162,normal,Create PR,Keven
1162,normal,Release PR,Donald
1162,normal,Create PO,Donald
1162,normal,Release PO,Craig
1162,normal,Post GR,James
1162,normal,Post IR,Roy
1162,normal,Pay,Vickie
1163,normal,Create PR,Keven
1163,normal,Release PR,Donald
1163,normal,Create PO,Ling
1163,normal,Approve PO 1,Johnny
1163,normal,Release PO,Della
1163,normal,Post GR,Keven
1163,normal,Post IR,Chan
1163,normal,Pay,Josef
1164,anomaly,Create PR,Keven
1164,anomaly,Create PO,Alyce
1164,anomaly,Release PO,Hugo
1164,anomaly,Release PR,Donald
1164,anomaly,Post GR,James
1164,anomaly,Post IR,Roy
1164,anomaly,Pay,Vickie
1165,normal,Create PR,Keven
1165,normal,Release PR,Donald
1165,normal,Create PO,Howard
1165,normal,Release PO,Craig
1165,normal,Post GR,Jin
1165,normal,Post IR,Roy
1165,normal,Pay,Elisha
1166,anomaly,Create PR,Keven
1166,anomaly,Release PR,Donald
1166,anomaly,Create PO,Howard
1166,anomaly,Post GR,Carmella
1166,anomaly,Post IR,Chan
1166,anomaly,Release PO,Craig
1166,anomaly,Pay,Josef
1167,normal,Create PR,Keven
1167,normal,Release PR,Donald
1167,normal,Create PO,Ling
1167,normal,Approve PO 1,Alpha
1167,normal,Release PO,Elisha
1167,normal,Post GR,Anna
1167,normal,Post IR,Roy
1167,normal,Pay,Elisha
1168,normal,Create SC,Alyce
1168,normal,Purchase SC,Lucy
1168,normal,Approve SC,Micheline
1168,normal,Create PO,Josef
1168,normal,Release PO,Lannie
1168,normal,Post GR,Tiffiny
1168,normal,Post IR,Chan
1168,normal,Pay,Josef
1169,normal,Create PR,Keven
1169,normal,Release PR,Donald
1169,normal,Create PO,Alyce
1169,normal,Release PO,Lannie
1169,normal,Post GR,Carmella
1169,normal,Post IR,Chan
1169,normal,Pay,Josef
1170,anomaly,Create PR,Keven
1170,anomaly,Release PR,Donald
1170,anomaly,Create PO,Donald
1170,anomaly,Release PO,Hugo
1170,anomaly,Release PR,Donald
1170,anomaly,Create PO,Donald
1170,anomaly,Release PO,Hugo
1170,anomaly,Post GR,Carmella
1170,anomaly,Post IR,Roy
1170,anomaly,Pay,Vickie
1171,normal,Create PR,Keven
1171,normal,Release PR,Donald
1171,normal,Create PO,Alyce
1171,normal,Release PO,Shandi
1171,normal,Post GR,Lourdes
1171,normal,Post IR,Roy
1171,normal,Pay,Elisha
1172,normal,Create PR,Keven
1172,normal,Release PR,Donald
1172,normal,Create PO,Josef
1172,normal,Approve PO 1,Donald
1172,normal,Release PO,Della
1172,normal,Post GR,James
1172,normal,Post IR,Chan
1172,normal,Pay,Josef
1173,normal,Create SC,Alyce
1173,normal,Purchase SC,Lucy
1173,normal,Approve SC,Sandra
1173,normal,Create PO,Josef
1173,normal,Release PO,Elisha
1173,normal,Post GR,Anna
1173,normal,Post IR,Chan
1173,normal,Pay,Josef
1174,normal,Create SC,Alyce
1174,normal,Purchase SC,Paul
1174,normal,Approve SC,Micheline
1174,normal,Create PO,Josef
1174,normal,Release PO,Elisha
1174,normal,Post GR,Anna
1174,normal,Post IR,Roy
1174,normal,Pay,Elisha
1175,normal,Create PR,Keven
1175,normal,Release PR,Donald
1175,normal,Create PO,Alyce
1175,normal,Release PO,Lannie
1175,normal,Post GR,Tiffiny
1175,normal,Post IR,Chan
1175,normal,Pay,Josef
1176,anomaly,Create PR,Keven
1176,anomaly,Release PR,Donald
1176,anomaly,Create PO,Alyce
1176,anomaly,Release PO,Elisha
1176,anomaly,Random activity 6,Random user 40
1176,anomaly,Post GR,Anna
1176,anomaly,Post IR,Roy
1176,anomaly,Pay,Vickie
1177,anomaly,Create PR,Keven
1177,anomaly,Release PR,Donald
1177,anomaly,Create PO,Alyce
1177,anomaly,Release PO,Sandra
1177,anomaly,Post GR,Lourdes
1177,anomaly,Post IR,Roy
1177,anomaly,Pay,Vickie
1177,anomaly,Post GR,Lourdes
1177,anomaly,Post IR,Roy
1177,anomaly,Pay,Vickie
1178,normal,Create PR,Keven
1178,normal,Release PR,Donald
1178,normal,Create PO,Howard
1178,normal,Release PO,Shandi
1178,normal,Post GR,Lourdes
1178,normal,Post IR,Roy
1178,normal,Pay,Elisha
1179,normal,Create PR,Keven
1179,normal,Release PR,Donald
1179,normal,Create PO,Howard
1179,normal,Release PO,Craig
1179,normal,Post GR,James
1179,normal,Post IR,Roy
1179,normal,Pay,Elisha
1180,anomaly,Create SC,Alyce
1180,anomaly,Purchase SC,Lucy
1180,anomaly,Approve SC,Micheline
1180,anomaly,Create PO,Josef
1180,anomaly,Release PO,Shandi
1180,anomaly,Post GR,Lourdes
1180,anomaly,Pay,Elisha
1181,normal,Create PR,Keven
1181,normal,Release PR,Donald
1181,normal,Create PO,Josef
1181,normal,Approve PO 1,Steve
1181,normal,Approve PO 2,Paul
1181,normal,Approve PO 3,Della
1181,normal,Release PO,Junior
1181,normal,Post GR,Keven
1181,normal,Post IR,Roy
1181,normal,Pay,Vickie
1182,normal,Create PR,Keven
1182,normal,Release PR,Donald
1182,normal,Create PO,Alyce
1182,normal,Release PO,Carmella
1182,normal,Post GR,James
1182,normal,Post IR,Roy
1182,normal,Pay,Elisha
1183,normal,Create PR,Keven
1183,normal,Release PR,Donald
1183,normal,Create PO,Alyce
1183,normal,Release PO,Elisha
1183,normal,Post GR,Anna
1183,normal,Post IR,Chan
1183,normal,Pay,Josef
1184,anomaly,Release PR,Donald
1184,anomaly,Create PO,Howard
1184,anomaly,Create PR,Keven
1184,anomaly,Release PO,Carmella
1184,anomaly,Post GR,Tiffiny
1184,anomaly,Post IR,Chan
1184,anomaly,Pay,Josef
1185,normal,Create PR,Keven
1185,normal,Release PR,Donald
1185,normal,Create PO,Josef
1185,normal,Approve PO 1,Evelin
1185,normal,Approve PO 2,Elisha
1185,normal,Release PO,Della
1185,normal,Post GR,Jin
1185,normal,Post IR,Chan
1185,normal,Pay,Josef
1186,normal,Create SC,Alyce
1186,normal,Purchase SC,Lucy
1186,normal,Approve SC,Micheline
1186,normal,Create PO,Sonia
1186,normal,Approve PO 1,Ling
1186,normal,Approve PO 2,Elisha
1186,normal,Release PO,Della
1186,normal,Post GR,Jin
1186,normal,Post IR,Roy
1186,normal,Pay,Elisha
1187,anomaly,Create PR,Keven
1187,anomaly,Random activity 3,Random user 2
1187,anomaly,Release PR,Donald
1187,anomaly,Create PO,Alyce
1187,anomaly,Release PO,Craig
1187,anomaly,Random activity 11,Random user 13
1187,anomaly,Post GR,Tiffiny
1187,anomaly,Post IR,Roy
1187,anomaly,Pay,Vickie
1188,normal,Create PR,Keven
1188,normal,Release PR,Donald
1188,normal,Create PO,Lisa
1188,normal,Approve PO 1,Donald
1188,normal,Release PO,Della
1188,normal,Post GR,Jin
1188,normal,Post IR,Chan
1188,normal,Pay,Josef
1189,normal,Create PR,Howard
1189,normal,Release PR,Donald
1189,normal,Create PO,Alyce
1189,normal,Release PO,Carmella
1189,normal,Post GR,Keven
1189,normal,Post IR,Roy
1189,normal,Pay,Elisha
1190,normal,Create PR,Keven
1190,normal,Release PR,Donald
1190,normal,Create PO,Alyce
1190,normal,Release PO,Hugo
1190,normal,Post GR,James
1190,normal,Post IR,Chan
1190,normal,Pay,Josef
1191,normal,Create PR,Keven
1191,normal,Release PR,Donald
1191,normal,Create PO,Alyce
1191,normal,Release PO,Elisha
1191,normal,Post GR,Anna
1191,normal,Post IR,Roy
1191,normal,Pay,Vickie
1192,normal,Create SC,Seth
1192,normal,Purchase SC,Lucy
1192,normal,Approve SC,Sandra
1192,normal,Create PO,Josef
1192,normal,Release PO,Shandi
1192,normal,Post GR,Lourdes
1192,normal,Post IR,Roy
1192,normal,Pay,Elisha
1193,normal,Create PR,Keven
1193,normal,Release PR,Donald
1193,normal,Create PO,Ling
1193,normal,Approve PO 1,Johnny
1193,normal,Release PO,Della
1193,normal,Post GR,Keven
1193,normal,Post IR,Roy
1193,normal,Pay,Elisha
1194,anomaly,Create SC,Alyce
1194,anomaly,Post IR,Roy
1194,anomaly,Purchase SC,Hassie
1194,anomaly,Approve SC,Micheline
1194,anomaly,Create PO,Josef
1194,anomaly,Release PO,Shandi
1194,anomaly,Post GR,Lourdes
1194,anomaly,Pay,Vickie
1195,anomaly,Create SC,Alyce
1195,anomaly,Release PO,Carmella
1195,anomaly,Purchase SC,Lucy
1195,anomaly,Approve SC,Micheline
1195,anomaly,Create PO,Josef
1195,anomaly,Post GR,Keven
1195,anomaly,Post IR,Chan
1195,anomaly,Pay,Josef
1196,anomaly,Create PR,Keven
1196,anomaly,Release PR,Donald
1196,anomaly,Create PO,Josef
1196,anomaly,Random activity 5,Random user 35
1196,anomaly,Approve PO 1,Alpha
1196,anomaly,Release PO,Craig
1196,anomaly,Post GR,James
1196,anomaly,Post IR,Chan
1196,anomaly,Pay,Josef
1197,normal,Create PR,Keven
1197,normal,Release PR,Donald
1197,normal,Create PO,Alyce
1197,normal,Release PO,Craig
1197,normal,Post GR,James
1197,normal,Post IR,Chan
1197,normal,Pay,Josef
1198,normal,Create PR,Keven
1198,normal,Release PR,Donald
1198,normal,Create PO,Ling
1198,normal,Approve PO 1,Steve
1198,normal,Approve PO 2,Lucy
1198,normal,Release PO,Lannie
1198,normal,Post GR,Tiffiny
1198,normal,Post IR,Roy
1198,normal,Pay,Elisha
1199,normal,Create PR,Keven
1199,normal,Release PR,Donald
1199,normal,Create PO,Alyce
1199,normal,Release PO,Hugo
1199,normal,Post GR,Jin
1199,normal,Post IR,Roy
1199,normal,Pay,Vickie
1200,normal,Create PR,Keven
1200,normal,Release PR,Donald
1200,normal,Create PO,Lisa
1200,normal,Approve PO 1,Evelin
1200,normal,Approve PO 2,Paul
1200,normal,Release PO,Della
1200,normal,Post GR,Carmella
1200,normal,Post IR,Roy
1200,normal,Pay,Elisha
1201,normal,Create PR,Keven
1201,normal,Release PR,Donald
1201,normal,Create PO,Howard
1201,normal,Release PO,Elisha
1201,normal,Post GR,Anna
1201,normal,Post IR,Chan
1201,normal,Pay,Josef
1202,anomaly,Create PR,Keven
1202,anomaly,Release PR,Donald
1202,anomaly,Create PO,Ling
1202,anomaly,Approve PO 1,Steve
1202,anomaly,Approve PO 2,Brian
1202,anomaly,Approve PO 3,Della
1202,anomaly,Release PO,Junior
1202,anomaly,Post GR,Keven
1202,anomaly,Post IR,Chan
1202,anomaly,Approve PO 2,Brian
1202,anomaly,Approve PO 3,Della
1202,anomaly,Release PO,Junior
1202,anomaly,Pay,Josef
1203,anomaly,Create SC,Alyce
1203,anomaly,Purchase SC,Lucy
1203,anomaly,Approve SC,Micheline
1203,anomaly,Create SC,Alyce
1203,anomaly,Purchase SC,Lucy
1203,anomaly,Create PO,Josef
1203,anomaly,Release PO,Hugo
1203,anomaly,Post GR,James
1203,anomaly,Post IR,Chan
1203,anomaly,Pay,Josef
1204,normal,Create PR,Keven
1204,normal,Release PR,Donald
1204,normal,Create PO,Lisa
1204,normal,Approve PO 1,Johnny
1204,normal,Release PO,Della
1204,normal,Post GR,Keven
1204,normal,Post IR,Roy
1204,normal,Pay,Elisha
1205,normal,Create PR,Keven
1205,normal,Release PR,Donald
1205,normal,Create PO,Howard
1205,normal,Release PO,Shandi
1205,normal,Post GR,Lourdes
1205,normal,Post IR,Roy
1205,normal,Pay,Elisha
1206,normal,Create SC,Alyce
1206,normal,Purchase SC,Lucy
1206,normal,Approve SC,Micheline
1206,normal,Create PO,Sonia
1206,normal,Approve PO 1,Donald
1206,normal,Release PO,Tiffiny
1206,normal,Post GR,Lourdes
1206,normal,Post IR,Roy
1206,normal,Pay,Vickie
1207,normal,Create PR,Keven
1207,normal,Release PR,Donald
1207,normal,Create PO,Alyce
1207,normal,Release PO,Elisha
1207,normal,Post GR,Anna
1207,normal,Post IR,Roy
1207,normal,Pay,Elisha
1208,anomaly,Release PR,Donald
1208,anomaly,Create PO,Josef
1208,anomaly,Approve PO 1,Steve
1208,anomaly,Approve PO 2,Roy
1208,anomaly,Release PO,Shandi
1208,anomaly,Post GR,Lourdes
1208,anomaly,Post IR,Roy
1208,anomaly,Pay,Elisha
1209,normal,Create PR,Keven
1209,normal,Release PR,Donald
1209,normal,Create PO,Alyce
1209,normal,Release PO,Craig
1209,normal,Post GR,James
1209,normal,Post IR,Roy
1209,normal,Pay,Vickie
1210,anomaly,Create SC,Alyce
1210,anomaly,Purchase SC,Hassie
1210,anomaly,Approve SC,Micheline
1210,anomaly,Random activity 8,Random user 34
1210,anomaly,Create PO,Josef
1210,anomaly,Release PO,Shandi
1210,anomaly,Random activity 6,Random user 17
1210,anomaly,Post GR,Lourdes
1210,anomaly,Post IR,Roy
1210,anomaly,Pay,Elisha
1211,normal,Create PR,Keven
1211,normal,Release PR,Donald
1211,normal,Create PO,Lisa
1211,normal,Approve PO 1,Steve
1211,normal,Approve PO 2,Roy
1211,normal,Release PO,Elisha
1211,normal,Post GR,Anna
1211,normal,Post IR,Chan
1211,normal,Pay,Josef
1212,anomaly,Create PR,Keven
1212,anomaly,Post IR,Roy
1212,anomaly,Release PR,Donald
1212,anomaly,Create PO,Ling
1212,anomaly,Approve PO 1,Donald
1212,anomaly,Release PO,Della
1212,anomaly,Post GR,James
1212,anomaly,Pay,Elisha
1213,normal,Create SC,Alyce
1213,normal,Purchase SC,Lucy
1213,normal,Approve SC,Sandra
1213,normal,Create PO,Sonia
1213,normal,Approve PO 1,Donald
1213,normal,Release PO,Della
1213,normal,Post GR,James
1213,normal,Post IR,Chan
1213,normal,Pay,Josef
1214,normal,Create PR,Elisha
1214,normal,Release PR,Hassie
1214,normal,Create PO,Howard
1214,normal,Release PO,Craig
1214,normal,Post GR,James
1214,normal,Post IR,Roy
1214,normal,Pay,Elisha
1215,normal,Create PR,Keven
1215,normal,Release PR,Donald
1215,normal,Create PO,Alyce
1215,normal,Release PO,Hugo
1215,normal,Post GR,Tiffiny
1215,normal,Post IR,Roy
1215,normal,Pay,Vickie
1216,anomaly,Create PR,Keven
1216,anomaly,Release PR,Donald
1216,anomaly,Create PO,Alyce
1216,anomaly,Post IR,Roy
1216,anomaly,Release PO,Craig
1216,anomaly,Post GR,James
1216,anomaly,Pay,Elisha
1217,normal,Create SC,Alyce
1217,normal,Purchase SC,Lucy
1217,normal,Approve SC,Micheline
1217,normal,Create PO,Sonia
1217,normal,Approve PO 1,Steve
1217,normal,Approve PO 2,Roseanne
1217,normal,Approve PO 3,Della
1217,normal,Release PO,Junior
1217,normal,Post GR,Keven
1217,normal,Post IR,Chan
1217,normal,Pay,Josef
1218,normal,Create PR,Keven
1218,normal,Release PR,Donald
1218,normal,Create PO,Lisa
1218,normal,Approve PO 1,Clayton
1218,normal,Approve PO 2,Emily
1218,normal,Release PO,Della
1218,normal,Post GR,Carmella
1218,normal,Post IR,Chan
1218,normal,Pay,Josef
1219,normal,Create PR,Keven
1219,normal,Release PR,Donald
1219,normal,Create PO,Josef
1219,normal,Approve PO 1,Evelin
1219,normal,Approve PO 2,Emily
1219,normal,Release PO,Tiffiny
1219,normal,Post GR,Lourdes
1219,normal,Post IR,Chan
1219,normal,Pay,Josef
1220,normal,Create PR,Keven
1220,normal,Release PR,Donald
1220,normal,Create PO,Ling
1220,normal,Approve PO 1,Clayton
1220,normal,Approve PO 2,Elisha
1220,normal,Release PO,Della
1220,normal,Post GR,James
1220,normal,Post IR,Chan
1220,normal,Pay,Josef
1221,normal,Create PR,Keven
1221,normal,Release PR,Donald
1221,normal,Create PO,Alyce
1221,normal,Release PO,Hugo
1221,normal,Post GR,James
1221,normal,Post IR,Roy
1221,normal,Pay,Vickie
1222,normal,Create PR,Keven
1222,normal,Release PR,Donald
1222,normal,Create PO,Alyce
1222,normal,Release PO,Hugo
1222,normal,Post GR,James
1222,normal,Post IR,Chan
1222,normal,Pay,Josef
1223,normal,Create SC,Alyce
1223,normal,Purchase SC,Hassie
1223,normal,Approve SC,Micheline
1223,normal,Create PO,Evelin
1223,normal,Release PO,Craig
1223,normal,Post GR,Keven
1223,normal,Post IR,Chan
1223,normal,Pay,Josef
1224,normal,Create SC,Alyce
1224,normal,Purchase SC,Paul
1224,normal,Approve SC,Micheline
1224,normal,Create PO,Evelin
1224,normal,Release PO,Craig
1224,normal,Post GR,Tiffiny
1224,normal,Post IR,Roy
1224,normal,Pay,Vickie
1225,normal,Create PR,Keven
1225,normal,Release PR,Donald
1225,normal,Create PO,Ling
1225,normal,Approve PO 1,Evelin
1225,normal,Approve PO 2,Lannie
1225,normal,Approve PO 3,Amanda
1225,normal,Release PO,Della
1225,normal,Post GR,Keven
1225,normal,Post IR,Roy
1225,normal,Pay,Vickie
1226,normal,Create PR,Keven
1226,normal,Release PR,Donald
1226,normal,Create PO,Josef
1226,normal,Approve PO 1,Steve
1226,normal,Approve PO 2,Brian
1226,normal,Approve PO 3,Della
1226,normal,Release PO,Junior
1226,normal,Post GR,Carmella
1226,normal,Post IR,Roy
1226,normal,Pay,Elisha
1227,normal,Create PR,Keven
1227,normal,Release PR,Donald
1227,normal,Create PO,Ling
1227,normal,Approve PO 1,Donald
1227,normal,Release PO,Della
1227,normal,Post GR,Carmella
1227,normal,Post IR,Roy
1227,normal,Pay,Vickie
1228,normal,Create PR,Keven
1228,normal,Release PR,Donald
1228,normal,Create PO,Alyce
1228,normal,Release PO,Shandi
1228,normal,Post GR,Lourdes
1228,normal,Post IR,Roy
1228,normal,Pay,Vickie
1229,normal,Create SC,Alyce
1229,normal,Purchase SC,Lucy
1229,normal,Approve SC,Micheline
1229,normal,Create PO,Josef
1229,normal,Release PO,Elisha
1229,normal,Post GR,Anna
1229,normal,Post IR,Chan
1229,normal,Pay,Josef
1230,normal,Create PR,Keven
1230,normal,Release PR,Donald
1230,normal,Create PO,Ling
1230,normal,Approve PO 1,Clayton
1230,normal,Approve PO 2,Emily
1230,normal,Release PO,Della
1230,normal,Post GR,Keven
1230,normal,Post IR,Chan
1230,normal,Pay,Josef
1231,normal,Create SC,Alyce
1231,normal,Purchase SC,Lucy
1231,normal,Approve SC,Sandra
1231,normal,Create PO,Josef
1231,normal,Release PO,Craig
1231,normal,Post GR,Tiffiny
1231,normal,Post IR,Chan
1231,normal,Pay,Josef
1232,normal,Create SC,Joe
1232,normal,Purchase SC,Lucy
1232,normal,Approve SC,Micheline
1232,normal,Create PO,Josef
1232,normal,Release PO,Craig
1232,normal,Post GR,Carmella
1232,normal,Post IR,Chan
1232,normal,Pay,Josef
1233,normal,Create PR,Keven
1233,normal,Release PR,Donald
1233,normal,Create PO,Ling
1233,normal,Approve PO 1,Evelin
1233,normal,Approve PO 2,Elisha
1233,normal,Release PO,Della
1233,normal,Post GR,Jin
1233,normal,Post IR,Roy
1233,normal,Pay,Vickie
1234,normal,Create PR,Keven
1234,normal,Release PR,Donald
1234,normal,Create PO,Alyce
1234,normal,Release PO,Elisha
1234,normal,Post GR,Anna
1234,normal,Post IR,Roy
1234,normal,Pay,Elisha
1235,normal,Create SC,Alyce
1235,normal,Purchase SC,Lucy
1235,normal,Approve SC,Sandra
1235,normal,Create PO,Josef
1235,normal,Release PO,Carmella
1235,normal,Post GR,Keven
1235,normal,Post IR,Roy
1235,normal,Pay,Vickie
1236,normal,Create PR,Keven
1236,normal,Release PR,Donald
1236,normal,Create PO,Howard
1236,normal,Release PO,Sandra
1236,normal,Post GR,Lourdes
1236,normal,Post IR,Roy
1236,normal,Pay,Vickie
1237,normal,Create PR,Keven
1237,normal,Release PR,Donald
1237,normal,Create PO,Alyce
1237,normal,Release PO,Elisha
1237,normal,Post GR,Anna
1237,normal,Post IR,Roy
1237,normal,Pay,Vickie
1238,normal,Create PR,Keven
1238,normal,Release PR,Donald
1238,normal,Create PO,Howard
1238,normal,Release PO,Shandi
1238,normal,Post GR,Lourdes
1238,normal,Post IR,Roy
1238,normal,Pay,Vickie
1239,anomaly,Post GR,Anna
1239,anomaly,Post IR,Roy
1239,anomaly,Create PR,Keven
1239,anomaly,Release PR,Donald
1239,anomaly,Create PO,Alyce
1239,anomaly,Release PO,Grayce
1239,anomaly,Pay,Vickie
1240,anomaly,Create PR,Keven
1240,anomaly,Create PO,Josef
1240,anomaly,Approve PO 1,Johnny
1240,anomaly,Release PO,Della
1240,anomaly,Post GR,Keven
1240,anomaly,Post IR,Roy
1240,anomaly,Pay,Elisha
1241,anomaly,Create PR,Keven
1241,anomaly,Release PR,Donald
1241,anomaly,Create PO,Lisa
1241,anomaly,Approve PO 2,Paul
1241,anomaly,Approve PO 1,Steve
1241,anomaly,Approve PO 3,Jin
1241,anomaly,Release PO,Junior
1241,anomaly,Post GR,Jin
1241,anomaly,Post IR,Chan
1241,anomaly,Pay,Josef
1242,normal,Create PR,Keven
1242,normal,Release PR,Donald
1242,normal,Create PO,Alyce
1242,normal,Release PO,Carmella
1242,normal,Post GR,Carmella
1242,normal,Post IR,Roy
1242,normal,Pay,Elisha
1243,normal,Create PR,Keven
1243,normal,Release PR,Donald
1243,normal,Create PO,Donald
1243,normal,Release PO,Lannie
1243,normal,Post GR,Carmella
1243,normal,Post IR,Roy
1243,normal,Pay,Vickie
1244,normal,Create SC,Alyce
1244,normal,Purchase SC,Lucy
1244,normal,Approve SC,Micheline
1244,normal,Create PO,Josef
1244,normal,Release PO,Elisha
1244,normal,Post GR,Anna
1244,normal,Post IR,Chan
1244,normal,Pay,Josef
1245,normal,Create PR,Keven
1245,normal,Release PR,Donald
1245,normal,Create PO,Alyce
1245,normal,Release PO,Craig
1245,normal,Post GR,Keven
1245,normal,Post IR,Roy
1245,normal,Pay,Elisha
1246,normal,Create SC,Alyce
1246,normal,Purchase SC,Lucy
1246,normal,Approve SC,Sandra
