traceid,label,activity,user
1362,normal,Approve PO 3,Rossana
1362,normal,Release PO,Hannah
1362,normal,Post GR,Gema
1362,normal,Post IR,Ling
1362,normal,Pay,Seth
1363,normal,Create SC,Deloras
1363,normal,Purchase SC,Amanda
1363,normal,Approve SC,Earl
1363,normal,Create PO,Ryan
1363,normal,Release PO,Doretta
1363,normal,Post GR,Gema
1363,normal,Post IR,Amanda
1363,normal,Pay,Seth
1364,normal,Create PR,Lannie
1364,normal,Release PR,Johnny
1364,normal,Create PO,Chan
1364,normal,Approve PO 1,Jin
1364,normal,Approve PO 2,Lucy
1364,normal,Release PO,Paul
1364,normal,Post GR,Gema
1364,normal,Post IR,Ling
1364,normal,Pay,Seth
1365,anomaly,Purchase SC,Amanda
1365,anomaly,Approve SC,Earl
1365,anomaly,Create PO,Maryellen
1365,anomaly,Release PO,Hannah
1365,anomaly,Post GR,Gema
1365,anomaly,Post IR,Ling
1365,anomaly,Pay,Seth
1366,anomaly,Purchase SC,Amanda
1366,anomaly,Approve SC,Earl
1366,anomaly,Create PO,Grayce
1366,anomaly,Approve PO 1,Lourdes
1366,anomaly,Release PO,Brant
1366,anomaly,Post GR,Gema
1366,anomaly,Post IR,Ronald
1366,anomaly,Pay,Seth
1367,normal,Create SC,Deloras
1367,normal,Purchase SC,Amanda
1367,normal,Approve SC,Earl
1367,normal,Create PO,Ryan
1367,normal,Release PO,Doretta
1367,normal,Post GR,Gema
1367,normal,Post IR,Ling
1367,normal,Pay,Seth
1368,normal,Create SC,Deloras
1368,normal,Purchase SC,Amanda
1368,normal,Approve SC,Earl
1368,normal,Create PO,Ryan
1368,normal,Release PO,Doretta
1368,normal,Post GR,Gema
1368,normal,Post IR,Ronald
1368,normal,Pay,Seth
1369,anomaly,Create SC,Deloras
1369,anomaly,Random activity 2,Random user 27
1369,anomaly,Purchase SC,Amanda
1369,anomaly,Approve SC,Earl
1369,anomaly,Create PO,Grayce
1369,anomaly,Approve PO 1,Anna
1369,anomaly,Release PO,Lourdes
1369,anomaly,Post GR,Sherlene
1369,anomaly,Post IR,Ronald
1369,anomaly,Pay,Seth
1370,anomaly,Create SC,Jamika
1370,anomaly,Purchase SC,Amanda
1370,anomaly,Approve SC,Earl
1370,anomaly,Create PO,Grayce
1370,anomaly,Approve PO 1,Joe
1370,anomaly,Release PO,Hannah
1370,anomaly,Post GR,Gema
1370,anomaly,Post IR,Ling
1370,anomaly,Create SC,Jamika
1370,anomaly,Purchase SC,Amanda
1370,anomaly,Approve SC,Earl
1370,anomaly,Pay,Seth
1371,normal,Create SC,Deloras
1371,normal,Purchase SC,Amanda
1371,normal,Approve SC,Earl
1371,normal,Create PO,Chan
1371,normal,Release PO,Hannah
1371,normal,Post GR,Gema
1371,normal,Post IR,Ling
1371,normal,Pay,Seth
1372,normal,Create SC,Deloras
1372,normal,Purchase SC,Amanda
1372,normal,Approve SC,Earl
1372,normal,Create PO,Maryellen
1372,normal,Release PO,Hannah
1372,normal,Post GR,Gema
1372,normal,Post IR,Ronald
1372,normal,Pay,Seth
1373,normal,Create SC,Jamika
1373,normal,Purchase SC,Amanda
1373,normal,Approve SC,Earl
1373,normal,Create PO,Ryan
1373,normal,Release PO,Hannah
1373,normal,Post GR,Clayton
1373,normal,Post IR,Ling
1373,normal,Pay,Seth
1374,normal,Create SC,Jamika
1374,normal,Purchase SC,Amanda
1374,normal,Approve SC,Earl
1374,normal,Create PO,Ryan
1374,normal,Release PO,Doretta
1374,normal,Post GR,Sharee
1374,normal,Post IR,Deloras
1374,normal,Pay,Seth
1375,normal,Create SC,Deloras
1375,normal,Purchase SC,Amanda
1375,normal,Approve SC,Earl
1375,normal,Create PO,Grayce
1375,normal,Approve PO 1,Alyce
1375,normal,Release PO,Sherell
1375,normal,Post GR,Gema
1375,normal,Post IR,Sharee
1375,normal,Pay,Jin
1376,anomaly,Create PR,Lucy
1376,anomaly,Release PR,Jin
1376,anomaly,Create PO,Chan
1376,anomaly,Approve PO 1,Jin
1376,anomaly,Approve PO 2,Johnny
1376,anomaly,Approve PO 3,Amanda
1376,anomaly,Release PO,Doretta
1376,anomaly,Post GR,Clayton
1376,anomaly,Post IR,Ronald
1376,anomaly,Pay,Lucy
1377,normal,Create SC,Deloras
1377,normal,Purchase SC,Amanda
1377,normal,Approve SC,Earl
1377,normal,Create PO,Ryan
1377,normal,Release PO,Doretta
1377,normal,Post GR,Gema
1377,normal,Post IR,Ling
1377,normal,Pay,Seth
1378,anomaly,Create SC,Deloras
1378,anomaly,Purchase SC,Amanda
1378,anomaly,Approve SC,Earl
1378,anomaly,Approve PO 2,Lucy
1378,anomaly,Release PO,Brant
1378,anomaly,Post GR,Clayton
1378,anomaly,Post IR,Ling
1378,anomaly,Pay,Seth
1379,normal,Create SC,Jamika
1379,normal,Purchase SC,Amanda
1379,normal,Approve SC,Earl
1379,normal,Create PO,Micheline
1379,normal,Release PO,Hannah
1379,normal,Post GR,Gema
1379,normal,Post IR,Ling
1379,normal,Pay,Seth
1380,normal,Create SC,Deloras
1380,normal,Purchase SC,Amanda
1380,normal,Approve SC,Earl
1380,normal,Create PO,Ryan
1380,normal,Release PO,Hannah
1380,normal,Post GR,Sharee
1380,normal,Post IR,Lannie
1380,normal,Pay,Elisha
1381,normal,Create SC,Deloras
1381,normal,Purchase SC,Amanda
1381,normal,Approve SC,Earl
1381,normal,Create PO,Ryan
1381,normal,Release PO,Hannah
1381,normal,Post GR,Gema
1381,normal,Post IR,Ronald
1381,normal,Pay,Seth
1382,normal,Create SC,Deloras
1382,normal,Purchase SC,Amanda
1382,normal,Approve SC,Earl
1382,normal,Create PO,Ryan
1382,normal,Release PO,Doretta
1382,normal,Post GR,Clayton
1382,normal,Post IR,Ling
1382,normal,Pay,Seth
1383,normal,Create SC,Deloras
1383,normal,Purchase SC,Amanda
1383,normal,Approve SC,Earl
1383,normal,Create PO,Maryellen
1383,normal,Release PO,Doretta
1383,normal,Post GR,Gema
1383,normal,Post IR,Ronald
1383,normal,Pay,Seth
1384,normal,Create PR,Lannie
1384,normal,Release PR,Iluminada
1384,normal,Create PO,Lucy
1384,normal,Release PO,Doretta
1384,normal,Post GR,Sharee
1384,normal,Post IR,Lannie
1384,normal,Pay,Howard
1385,anomaly,Create SC,Deloras
1385,anomaly,Purchase SC,Amanda
1385,anomaly,Approve SC,Earl
1385,anomaly,Create PO,Maryellen
1385,anomaly,Post IR,Ling
1385,anomaly,Release PO,Hannah
1385,anomaly,Post GR,Gema
1385,anomaly,Pay,Seth
1386,normal,Create PR,Charles
1386,normal,Release PR,Johnny
1386,normal,Create PO,Chan
1386,normal,Release PO,Hannah
1386,normal,Post GR,Clayton
1386,normal,Post IR,Ronald
1386,normal,Pay,Seth
1387,normal,Create SC,Deloras
1387,normal,Purchase SC,Amanda
1387,normal,Approve SC,Earl
1387,normal,Create PO,Ryan
1387,normal,Release PO,Hannah
1387,normal,Post GR,Gema
1387,normal,Post IR,Amanda
1387,normal,Pay,Seth
1388,normal,Create SC,Deloras
1388,normal,Purchase SC,Amanda
1388,normal,Approve SC,Earl
1388,normal,Create PO,Maryellen
1388,normal,Release PO,Hannah
1388,normal,Post GR,Clayton
1388,normal,Post IR,Hoyt
1388,normal,Pay,Micheline
1389,normal,Create SC,Deloras
1389,normal,Purchase SC,Amanda
1389,normal,Approve SC,Earl
1389,normal,Create PO,Maryellen
1389,normal,Release PO,Doretta
1389,normal,Post GR,Clayton
1389,normal,Post IR,Ronald
1389,normal,Pay,Seth
1390,anomaly,Create SC,Deloras
1390,anomaly,Purchase SC,Amanda
1390,anomaly,Approve SC,Earl
1390,anomaly,Create PO,Ryan
1390,anomaly,Release PO,Hannah
1390,anomaly,Post GR,Clayton
1390,anomaly,Post IR,Hoyt
1390,anomaly,Pay,Micheline
1390,anomaly,Purchase SC,Amanda
1390,anomaly,Approve SC,Earl
1390,anomaly,Create PO,Ryan
1391,anomaly,Create PR,Charles
1391,anomaly,Create PO,Lucy
1391,anomaly,Release PO,Hannah
1391,anomaly,Post GR,Sharee
1391,anomaly,Post IR,Hassie
1391,anomaly,Pay,Pam
1392,normal,Create SC,Deloras
1392,normal,Purchase SC,Amanda
1392,normal,Approve SC,Earl
1392,normal,Create PO,Ryan
1392,normal,Release PO,Hannah
1392,normal,Post GR,Clayton
1392,normal,Post IR,Ronald
1392,normal,Pay,Seth
1393,normal,Create SC,Deloras
1393,normal,Purchase SC,Amanda
1393,normal,Approve SC,Earl
1393,normal,Create PO,Chan
1393,normal,Release PO,Hannah
1393,normal,Post GR,Clayton
1393,normal,Post IR,Ling
1393,normal,Pay,Seth
1394,anomaly,Create SC,Deloras
1394,anomaly,Purchase SC,Amanda
1394,anomaly,Approve SC,Earl
1394,anomaly,Create PO,Chan
1394,anomaly,Release PO,Hannah
1394,anomaly,Post GR,Gema
1394,anomaly,Post IR,Ling
1394,anomaly,Release PO,Hannah
1394,anomaly,Post GR,Gema
1394,anomaly,Post IR,Ling
1394,anomaly,Pay,Seth
1395,anomaly,Create SC,Jamika
1395,anomaly,Purchase SC,Johnny
1395,anomaly,Approve SC,Earl
1395,anomaly,Create PO,Ryan
1395,anomaly,Release PO,Hannah
1395,anomaly,Post GR,Gema
1395,anomaly,Post IR,Sharee
1395,anomaly,Pay,Jin
1396,normal,Create SC,Deloras
1396,normal,Purchase SC,Amanda
1396,normal,Approve SC,Earl
1396,normal,Create PO,Grayce
1396,normal,Approve PO 1,Grayce
1396,normal,Release PO,Hannah
1396,normal,Post GR,Sharee
1396,normal,Post IR,Hassie
1396,normal,Pay,Pam
1397,normal,Create SC,Jamika
1397,normal,Purchase SC,Amanda
1397,normal,Approve SC,Earl
1397,normal,Create PO,Grayce
1397,normal,Approve PO 1,Alyce
1397,normal,Release PO,Lourdes
1397,normal,Post GR,Roseanne
1397,normal,Post IR,Ling
1397,normal,Pay,Seth
1398,anomaly,Create SC,Deloras
1398,anomaly,Purchase SC,Amanda
1398,anomaly,Release PO,Hannah
1398,anomaly,Post GR,Clayton
1398,anomaly,Post IR,Ling
1398,anomaly,Pay,Seth
1399,normal,Create SC,Deloras
1399,normal,Purchase SC,Amanda
1399,normal,Approve SC,Earl
1399,normal,Create PO,Maryellen
1399,normal,Release PO,Hannah
1399,normal,Post GR,Sharee
1399,normal,Post IR,Sigrid
1399,normal,Pay,Seth
1400,normal,Create SC,Jamika
1400,normal,Purchase SC,Amanda
1400,normal,Approve SC,Earl
1400,normal,Create PO,Maryellen
1400,normal,Release PO,Hannah
1400,normal,Post GR,Sharee
1400,normal,Post IR,Hassie
1400,normal,Pay,Pam
1401,normal,Create SC,Jamika
1401,normal,Purchase SC,Amanda
1401,normal,Approve SC,Earl
1401,normal,Create PO,Ryan
1401,normal,Release PO,Doretta
1401,normal,Post GR,Sharee
1401,normal,Post IR,Lannie
1401,normal,Pay,Howard
1402,normal,Create SC,Jamika
1402,normal,Purchase SC,Amanda
1402,normal,Approve SC,Earl
1402,normal,Create PO,Grayce
1402,normal,Approve PO 1,Alyce
1402,normal,Release PO,Brant
1402,normal,Post GR,Gema
1402,normal,Post IR,Ling
1402,normal,Pay,Seth
1403,anomaly,Create SC,Jamika
1403,anomaly,Purchase SC,Amanda
1403,anomaly,Create SC,Jamika
1403,anomaly,Purchase SC,Amanda
1403,anomaly,Approve SC,Earl
1403,anomaly,Create PO,Ryan
1403,anomaly,Release PO,Hannah
1403,anomaly,Post GR,Sharee
1403,anomaly,Post IR,Hassie
1403,anomaly,Pay,Pam
1404,normal,Create SC,Deloras
1404,normal,Purchase SC,Amanda
1404,normal,Approve SC,Earl
1404,normal,Create PO,Chan
1404,normal,Release PO,Doretta
1404,normal,Post GR,Gema
1404,normal,Post IR,Ronald
1404,normal,Pay,Seth
1405,anomaly,Release PO,Brant
1405,anomaly,Create SC,Deloras
1405,anomaly,Purchase SC,Amanda
1405,anomaly,Approve SC,Earl
1405,anomaly,Create PO,Grayce
1405,anomaly,Approve PO 1,Alyce
1405,anomaly,Post GR,Clayton
1405,anomaly,Post IR,Ling
1405,anomaly,Pay,Seth
1406,anomaly,Create SC,Deloras
1406,anomaly,Purchase SC,Amanda
1406,anomaly,Approve SC,Earl
1406,anomaly,Create PO,Maryellen
1406,anomaly,Release PO,Hannah
1406,anomaly,Post GR,Gema
1406,anomaly,Post IR,Ronald
1406,anomaly,Pay,Seth
1407,normal,Create SC,Deloras
1407,normal,Purchase SC,Amanda
1407,normal,Approve SC,Earl
1407,normal,Create PO,Ryan
1407,normal,Release PO,Hannah
1407,normal,Post GR,Gema
1407,normal,Post IR,Ling
1407,normal,Pay,Seth
1408,anomaly,Create PR,Charles
1408,anomaly,Release PR,Jin
1408,anomaly,Create PO,Maryellen
1408,anomaly,Approve PO 1,Jin
1408,anomaly,Approve PO 2,Lucy
1408,anomaly,Release PO,Paul
1408,anomaly,Post GR,Sharee
1408,anomaly,Post IR,Lannie
1408,anomaly,Pay,Howard
1409,anomaly,Create SC,Jamika
1409,anomaly,Purchase SC,Amanda
1409,anomaly,Approve SC,Earl
1409,anomaly,Post GR,Clayton
1409,anomaly,Create PO,Ryan
1409,anomaly,Release PO,Hannah
1409,anomaly,Post IR,Ling
1409,anomaly,Pay,Seth
1410,normal,Create SC,Deloras
1410,normal,Purchase SC,Amanda
1410,normal,Approve SC,Earl
1410,normal,Create PO,Maryellen
1410,normal,Release PO,Doretta
1410,normal,Post GR,Gema
1410,normal,Post IR,Ronald
1410,normal,Pay,Seth
1411,normal,Create SC,Deloras
1411,normal,Purchase SC,Amanda
1411,normal,Approve SC,Earl
1411,normal,Create PO,Grayce
1411,normal,Approve PO 1,Lourdes
1411,normal,Release PO,Lourdes
1411,normal,Post GR,Roseanne
1411,normal,Post IR,Ling
1411,normal,Pay,Seth
1412,anomaly,Create SC,Deloras
1412,anomaly,Purchase SC,Amanda
1412,anomaly,Approve SC,Earl
1412,anomaly,Create PO,Sherell
1412,anomaly,Release PO,Hannah
1412,anomaly,Post GR,Gema
1412,anomaly,Random activity 3,Random user 57
1412,anomaly,Post IR,Amanda
1412,anomaly,Pay,Seth
1413,normal,Create SC,Deloras
1413,normal,Purchase SC,Amanda
1413,normal,Approve SC,Earl
1413,normal,Create PO,Ryan
1413,normal,Release PO,Hannah
1413,normal,Post GR,Clayton
1413,normal,Post IR,Ling
1413,normal,Pay,Seth
1414,anomaly,Create SC,Deloras
1414,anomaly,Purchase SC,Amanda
1414,anomaly,Approve SC,Earl
1414,anomaly,Create PO,Ryan
1414,anomaly,Release PO,Doretta
1414,anomaly,Post GR,Carmella
1414,anomaly,Post IR,Ling
1414,anomaly,Pay,Seth
1415,normal,Create SC,Deloras
1415,normal,Purchase SC,Amanda
1415,normal,Approve SC,Earl
1415,normal,Create PO,Ryan
1415,normal,Release PO,Doretta
1415,normal,Post GR,Gema
1415,normal,Post IR,Ronald
1415,normal,Pay,Seth
1416,normal,Create SC,Deloras
1416,normal,Purchase SC,Amanda
1416,normal,Approve SC,Earl
1416,normal,Create PO,Grayce
1416,normal,Approve PO 1,Alyce
1416,normal,Release PO,Brant
1416,normal,Post GR,Gema
1416,normal,Post IR,Amanda
1416,normal,Pay,Seth
1417,normal,Create SC,Deloras
1417,normal,Purchase SC,Amanda
1417,normal,Approve SC,Earl
1417,normal,Create PO,Grayce
1417,normal,Approve PO 1,Lourdes
1417,normal,Release PO,Sherell
1417,normal,Post GR,Sharee
1417,normal,Post IR,Lannie
1417,normal,Pay,Howard
1418,normal,Create SC,Jamika
1418,normal,Purchase SC,Amanda
1418,normal,Approve SC,Earl
1418,normal,Create PO,Maryellen
1418,normal,Release PO,Hannah
1418,normal,Post GR,Gema
1418,normal,Post IR,Ling
1418,normal,Pay,Seth
1419,normal,Create SC,Jamika
1419,normal,Purchase SC,Amanda
1419,normal,Approve SC,Earl
1419,normal,Create PO,Ryan
1419,normal,Release PO,Hannah
1419,normal,Post GR,Sharee
1419,normal,Post IR,Hassie
1419,normal,Pay,Pam
1420,anomaly,Create SC,Deloras
1420,anomaly,Purchase SC,Amanda
1420,anomaly,Approve SC,Earl
1420,anomaly,Create PO,Ryan
1420,anomaly,Release PO,Hannah
1420,anomaly,Post GR,Gema
1420,anomaly,Random activity 7,Random user 14
1420,anomaly,Post IR,Ling
1420,anomaly,Pay,Seth
1421,anomaly,Approve SC,Earl
1421,anomaly,Create SC,Deloras
1421,anomaly,Purchase SC,Amanda
1421,anomaly,Create PO,Ryan
1421,anomaly,Release PO,Doretta
1421,anomaly,Post GR,Gema
1421,anomaly,Post IR,Ronald
1421,anomaly,Pay,Seth
1422,normal,Create SC,Deloras
1422,normal,Purchase SC,Amanda
1422,normal,Approve SC,Earl
1422,normal,Create PO,Ryan
1422,normal,Release PO,Hannah
1422,normal,Post GR,Clayton
1422,normal,Post IR,Ronald
1422,normal,Pay,Seth
1423,normal,Create SC,Deloras
1423,normal,Purchase SC,Amanda
1423,normal,Approve SC,Earl
1423,normal,Create PO,Ryan
1423,normal,Release PO,Hannah
1423,normal,Post GR,Sharee
1423,normal,Post IR,Gema
1423,normal,Pay,Elisha
1424,normal,Create SC,Deloras
1424,normal,Purchase SC,Amanda
1424,normal,Approve SC,Earl
1424,normal,Create PO,Maryellen
1424,normal,Release PO,Hannah
1424,normal,Post GR,Sharee
1424,normal,Post IR,Deloras
1424,normal,Pay,Seth
1425,anomaly,Create SC,Deloras
1425,anomaly,Purchase SC,Amanda
1425,anomaly,Approve SC,Earl
1425,anomaly,Create PO,Maryellen
1425,anomaly,Release PO,Wilton
1425,anomaly,Post GR,Sharee
1425,anomaly,Post IR,Gema
1425,anomaly,Pay,Howard
1426,anomaly,Create SC,Jamika
1426,anomaly,Purchase SC,Amanda
1426,anomaly,Approve SC,Earl
1426,anomaly,Create PO,Grayce
1426,anomaly,Approve PO 1,Jin
1426,anomaly,Approve PO 2,Lucy
1426,anomaly,Release PO,Evelin
1426,anomaly,Post GR,Roseanne
1426,anomaly,Post IR,Ling
1426,anomaly,Pay,Seth
1426,anomaly,Release PO,Evelin
1426,anomaly,Post GR,Roseanne
1426,anomaly,Post IR,Ling
1427,normal,Create SC,Deloras
1427,normal,Purchase SC,Amanda
1427,normal,Approve SC,Earl
1427,normal,Create PO,Grayce
1427,normal,Approve PO 1,Grayce
1427,normal,Release PO,Doretta
1427,normal,Post GR,Gema
1427,normal,Post IR,Ling
1427,normal,Pay,Seth
1428,anomaly,Create SC,Deloras
1428,anomaly,Purchase SC,Amanda
1428,anomaly,Approve SC,Earl
1428,anomaly,Create PO,Ryan
1428,anomaly,Release PO,Hannah
1428,anomaly,Post GR,Gema
1428,anomaly,Random activity 2,Random user 63
1428,anomaly,Post IR,Ling
1428,anomaly,Pay,Seth
1429,anomaly,Create SC,Ryan
1429,anomaly,Purchase SC,Amanda
1429,anomaly,Approve SC,Earl
1429,anomaly,Create PO,Ryan
1429,anomaly,Release PO,Michaele
1429,anomaly,Post GR,Gema
1429,anomaly,Post IR,Amanda
1429,anomaly,Pay,Seth
1430,normal,Create SC,Jamika
1430,normal,Purchase SC,Amanda
1430,normal,Approve SC,Earl
1430,normal,Create PO,Ryan
1430,normal,Release PO,Hannah
1430,normal,Post GR,Gema
1430,normal,Post IR,Ling
1430,normal,Pay,Seth
1431,normal,Create SC,Deloras
1431,normal,Purchase SC,Amanda
1431,normal,Approve SC,Earl
1431,normal,Create PO,Ryan
1431,normal,Release PO,Hannah
1431,normal,Post GR,Clayton
1431,normal,Post IR,Ling
1431,normal,Pay,Seth
1432,anomaly,Random activity 4,Random user 55
1432,anomaly,Create SC,Deloras
1432,anomaly,Purchase SC,Amanda
1432,anomaly,Approve SC,Earl
1432,anomaly,Create PO,Ryan
1432,anomaly,Random activity 2,Random user 47
1432,anomaly,Release PO,Hannah
1432,anomaly,Post GR,Sharee
1432,anomaly,Post IR,Gema
1432,anomaly,Pay,Elisha
1433,normal,Create SC,Jamika
1433,normal,Purchase SC,Amanda
1433,normal,Approve SC,Earl
1433,normal,Create PO,Chan
1433,normal,Release PO,Hannah
1433,normal,Post GR,Gema
1433,normal,Post IR,Ronald
1433,normal,Pay,Seth
1434,anomaly,Create SC,Deloras
1434,anomaly,Purchase SC,Amanda
1434,anomaly,Approve PO 1,Lourdes
1434,anomaly,Release PO,Brant
1434,anomaly,Approve SC,Earl
1434,anomaly,Create PO,Grayce
1434,anomaly,Post GR,Sharee
1434,anomaly,Post IR,Hassie
1434,anomaly,Pay,Pam
1435,normal,Create PR,Charles
1435,normal,Release PR,Iluminada
1435,normal,Create PO,Chan
1435,normal,Approve PO 1,Jin
1435,normal,Approve PO 2,Brant
1435,normal,Release PO,Hannah
1435,normal,Post GR,Gema
1435,normal,Post IR,Ronald
1435,normal,Pay,Seth
1436,normal,Create PR,Charles
1436,normal,Release PR,Iluminada
1436,normal,Create PO,Chan
1436,normal,Approve PO 1,Alyce
1436,normal,Release PO,Brant
1436,normal,Post GR,Clayton
1436,normal,Post IR,Ronald
1436,normal,Pay,Seth
1437,anomaly,Create SC,Deloras
1437,anomaly,Purchase SC,Amanda
1437,anomaly,Approve SC,Earl
1437,anomaly,Create PO,Ryan
1437,anomaly,Release PO,Hannah
1437,anomaly,Post GR,Clayton
1437,anomaly,Post IR,Ronald
1437,anomaly,Release PO,Hannah
1437,anomaly,Post GR,Clayton
1437,anomaly,Post IR,Ronald
1437,anomaly,Pay,Seth
1438,normal,Create PR,Lannie
1438,normal,Release PR,Jin
1438,normal,Create PO,Lucy
1438,normal,Release PO,Hannah
1438,normal,Post GR,Sharee
1438,normal,Post IR,Hassie
1438,normal,Pay,Gema
1439,normal,Create SC,Deloras
1439,normal,Purchase SC,Amanda
1439,normal,Approve SC,Earl
1439,normal,Create PO,Maryellen
1439,normal,Release PO,Hannah
1439,normal,Post GR,Gema
1439,normal,Post IR,Amanda
1439,normal,Pay,Seth
1440,normal,Create SC,Deloras
1440,normal,Purchase SC,Amanda
1440,normal,Approve SC,Earl
1440,normal,Create PO,Ryan
1440,normal,Release PO,Hannah
1440,normal,Post GR,Gema
1440,normal,Post IR,Ling
1440,normal,Pay,Seth
1441,normal,Create PR,Charles
1441,normal,Release PR,Jin
1441,normal,Create PO,Chan
1441,normal,Approve PO 1,Lourdes
1441,normal,Release PO,Lourdes
1441,normal,Post GR,Roseanne
1441,normal,Post IR,Ling
1441,normal,Pay,Seth
1442,normal,Create SC,Deloras
1442,normal,Purchase SC,Amanda
1442,normal,Approve SC,Earl
1442,normal,Create PO,Grayce
1442,normal,Approve PO 1,Grayce
1442,normal,Release PO,Hannah
1442,normal,Post GR,Sharee
1442,normal,Post IR,Hassie
1442,normal,Pay,Pam
1443,normal,Create SC,Deloras
1443,normal,Purchase SC,Amanda
1443,normal,Approve SC,Earl
1443,normal,Create PO,Ryan
1443,normal,Release PO,Doretta
1443,normal,Post GR,Gema
1443,normal,Post IR,Ling
1443,normal,Pay,Seth
1444,normal,Create SC,Deloras
1444,normal,Purchase SC,Amanda
1444,normal,Approve SC,Earl
1444,normal,Create PO,Ryan
1444,normal,Release PO,Doretta
1444,normal,Post GR,Clayton
1444,normal,Post IR,Ling
1444,normal,Pay,Seth
1445,anomaly,Release PO,Hannah
1445,anomaly,Post GR,Clayton
1445,anomaly,Create SC,Deloras
1445,anomaly,Purchase SC,Amanda
1445,anomaly,Approve SC,Earl
1445,anomaly,Create PO,Ryan
1445,anomaly,Post IR,Ronald
1445,anomaly,Pay,Seth
1446,normal,Create SC,Deloras
1446,normal,Purchase SC,Amanda
1446,normal,Approve SC,Earl
1446,normal,Create PO,Grayce
1446,normal,Approve PO 1,Grayce
1446,normal,Release PO,Hannah
1446,normal,Post GR,Gema
1446,normal,Post IR,Ling
1446,normal,Pay,Seth
1447,anomaly,Create SC,Deloras
1447,anomaly,Purchase SC,Amanda
1447,anomaly,Approve SC,Earl
1447,anomaly,Create PO,Maryellen
1447,anomaly,Release PO,Hannah
1447,anomaly,Post GR,Sharee
1447,anomaly,Approve SC,Earl
1447,anomaly,Create PO,Maryellen
1447,anomaly,Release PO,Hannah
1447,anomaly,Post IR,Lannie
1447,anomaly,Pay,Elisha
1448,normal,Create SC,Deloras
1448,normal,Purchase SC,Amanda
1448,normal,Approve SC,Earl
1448,normal,Create PO,Ryan
1448,normal,Release PO,Doretta
1448,normal,Post GR,Gema
1448,normal,Post IR,Ronald
1448,normal,Pay,Seth
1449,normal,Create SC,Deloras
1449,normal,Purchase SC,Amanda
1449,normal,Approve SC,Earl
1449,normal,Create PO,Maryellen
1449,normal,Release PO,Hannah
1449,normal,Post GR,Clayton
1449,normal,Post IR,Hoyt
1449,normal,Pay,Micheline
1450,normal,Create SC,Deloras
1450,normal,Purchase SC,Amanda
1450,normal,Approve SC,Earl
1450,normal,Create PO,Grayce
1450,normal,Approve PO 1,Jin
1450,normal,Approve PO 2,Michaele
1450,normal,Approve PO 3,Rossana
1450,normal,Release PO,Doretta
1450,normal,Post GR,Gema
1450,normal,Post IR,Ling
1450,normal,Pay,Seth
1451,normal,Create SC,Deloras
1451,normal,Purchase SC,Amanda
1451,normal,Approve SC,Earl
1451,normal,Create PO,Maryellen
1451,normal,Release PO,Doretta
1451,normal,Post GR,Gema
1451,normal,Post IR,Ling
1451,normal,Pay,Seth
1452,normal,Create SC,Deloras
1452,normal,Purchase SC,Amanda
1452,normal,Approve SC,Earl
1452,normal,Create PO,Grayce
1452,normal,Approve PO 1,Alyce
1452,normal,Release PO,Brant
1452,normal,Post GR,Sharee
1452,normal,Post IR,Sherlene
1452,normal,Pay,Seth
1453,normal,Create SC,Deloras
1453,normal,Purchase SC,Amanda
1453,normal,Approve SC,Earl
1453,normal,Create PO,Chan
1453,normal,Release PO,Hannah
1453,normal,Post GR,Gema
1453,normal,Post IR,Ling
1453,normal,Pay,Seth
1454,normal,Create SC,Jamika
1454,normal,Purchase SC,Amanda
1454,normal,Approve SC,Earl
1454,normal,Create PO,Ryan
1454,normal,Release PO,Hannah
1454,normal,Post GR,Clayton
1454,normal,Post IR,Sharee
1454,normal,Pay,Jin
1455,normal,Create SC,Deloras
1455,normal,Purchase SC,Amanda
1455,normal,Approve SC,Earl
1455,normal,Create PO,Ryan
1455,normal,Release PO,Hannah
1455,normal,Post GR,Sharee
1455,normal,Post IR,Deloras
1455,normal,Pay,Seth
1456,normal,Create SC,Deloras
1456,normal,Purchase SC,Amanda
1456,normal,Approve SC,Earl
1456,normal,Create PO,Grayce
1456,normal,Approve PO 1,Jin
1456,normal,Approve PO 2,Sandra
1456,normal,Release PO,Doretta
1456,normal,Post GR,Gema
1456,normal,Post IR,Ling
1456,normal,Pay,Seth
1457,normal,Create SC,Deloras
1457,normal,Purchase SC,Amanda
1457,normal,Approve SC,Earl
1457,normal,Create PO,Chan
1457,normal,Release PO,Hannah
1457,normal,Post GR,Gema
1457,normal,Post IR,Ling
1457,normal,Pay,Seth
1458,normal,Create SC,Jamika
1458,normal,Purchase SC,Amanda
1458,normal,Approve SC,Earl
1458,normal,Create PO,Ryan
1458,normal,Release PO,Doretta
1458,normal,Post GR,Clayton
1458,normal,Post IR,Ling
1458,normal,Pay,Seth
1459,normal,Create SC,Jamika
1459,normal,Purchase SC,Amanda
1459,normal,Approve SC,Earl
1459,normal,Create PO,Ryan
1459,normal,Release PO,Hannah
1459,normal,Post GR,Gema
1459,normal,Post IR,Ling
1459,normal,Pay,Seth
1460,anomaly,Create SC,Deloras
1460,anomaly,Purchase SC,Amanda
1460,anomaly,Approve SC,Earl
1460,anomaly,Create PO,Ryan
1460,anomaly,Release PO,Hannah
1460,anomaly,Post GR,Gema
1460,anomaly,Post IR,Ronald
1460,anomaly,Pay,Seth
1460,anomaly,Create SC,Deloras
1460,anomaly,Purchase SC,Amanda
1460,anomaly,Approve SC,Earl
