traceid,label,activity,user
697,normal,Create PR,Josef
697,normal,Release PR,Lourdes
697,normal,Create PO,Carmella
697,normal,Release PO,Steve
697,normal,Post GR,Hannah
697,normal,Post IR,Lucy
697,normal,Pay,Josef
698,normal,Create PR,Donald
698,normal,Release PR,Lourdes
698,normal,Create PO,Carmella
698,normal,Release PO,Emily
698,normal,Post GR,Hannah
698,normal,Post IR,Rossie
698,normal,Pay,Jimmy
699,normal,Create PR,Josef
699,normal,Release PR,Lourdes
699,normal,Create PO,Carmella
699,normal,Release PO,Donald
699,normal,Post GR,Hannah
699,normal,Post IR,Frances
699,normal,Pay,Charles
700,normal,Create SC,Gema
700,normal,Purchase SC,Hannah
700,normal,Approve SC,Josef
700,normal,Create PO,Micheline
700,normal,Release PO,Rossana
700,normal,Post GR,Hannah
700,normal,Post IR,Lucy
700,normal,Pay,Josef
701,normal,Create PR,Donald
701,normal,Release PR,Jack
701,normal,Create PO,Alpha
701,normal,Approve PO 1,Howard
701,normal,Release PO,Hugo
701,normal,Post GR,Jack
701,normal,Post IR,Sherlene
701,normal,Pay,Steve
702,normal,Create PR,Donald
702,normal,Release PR,Lourdes
702,normal,Create PO,Brian
702,normal,Release PO,Hugo
702,normal,Post GR,Hannah
702,normal,Post IR,Rossie
702,normal,Pay,Jimmy
703,anomaly,Create PR,Josef
703,anomaly,Post GR,Hannah
703,anomaly,Release PR,Jack
703,anomaly,Create PO,Micheline
703,anomaly,Release PO,Hugo
703,anomaly,Post IR,Rossie
703,anomaly,Pay,Josef
704,normal,Create PR,James
704,normal,Release PR,Gema
704,normal,Create PO,Micheline
704,normal,Release PO,Melany
704,normal,Post GR,Brant
704,normal,Post IR,Lucy
704,normal,Pay,Josef
705,anomaly,Create PR,Josef
705,anomaly,Release PR,Jack
705,anomaly,Create PO,Alpha
705,anomaly,Approve PO 1,Anna
705,anomaly,Random activity 3,Random user 39
705,anomaly,Release PO,Hugo
705,anomaly,Random activity 2,Random user 53
705,anomaly,Post GR,Hannah
705,anomaly,Post IR,Shandi
705,anomaly,Pay,Evelin
706,anomaly,Create SC,Gema
706,anomaly,Purchase SC,Hannah
706,anomaly,Approve SC,Josef
706,anomaly,Post GR,Hannah
706,anomaly,Post IR,Lucy
706,anomaly,Pay,Josef
707,anomaly,Create PR,Josef
707,anomaly,Release PR,Lourdes
707,anomaly,Random activity 1,Random user 20
707,anomaly,Create PO,Keven
707,anomaly,Release PO,Emily
707,anomaly,Post GR,Jack
707,anomaly,Post IR,Lucy
707,anomaly,Pay,Josef
708,normal,Create PR,Josef
708,normal,Release PR,Lourdes
708,normal,Create PO,Carmella
708,normal,Release PO,Melany
708,normal,Post GR,Evelin
708,normal,Post IR,Sherlene
708,normal,Pay,Keven
709,normal,Create PR,Josef
709,normal,Release PR,Jack
709,normal,Create PO,Alpha
709,normal,Approve PO 1,Howard
709,normal,Release PO,Melany
709,normal,Post GR,Brant
709,normal,Post IR,Lucy
709,normal,Pay,Josef
710,normal,Create PR,Josef
710,normal,Release PR,Lourdes
710,normal,Create PO,Keven
710,normal,Release PO,Donald
710,normal,Post GR,Hannah
710,normal,Post IR,Rossie
710,normal,Pay,Jimmy
711,anomaly,Create PR,Josef
711,anomaly,Random activity 4,Random user 58
711,anomaly,Release PR,Lourdes
711,anomaly,Create PO,Carmella
711,anomaly,Random activity 8,Random user 54
711,anomaly,Release PO,Steve
711,anomaly,Post GR,Evelin
711,anomaly,Post IR,Rossie
711,anomaly,Pay,Josef
712,normal,Create SC,Gema
712,normal,Purchase SC,Hannah
712,normal,Approve SC,Craig
712,normal,Create PO,Alpha
712,normal,Approve PO 1,Howard
712,normal,Release PO,Hugo
712,normal,Post GR,Jack
712,normal,Post IR,Lucy
712,normal,Pay,Josef
713,normal,Create PR,Donald
713,normal,Release PR,Lourdes
713,normal,Create PO,Seth
713,normal,Approve PO 1,Howard
713,normal,Approve PO 2,Sharee
713,normal,Approve PO 3,Jamika
713,normal,Release PO,Craig
713,normal,Post GR,Hannah
713,normal,Post IR,Frances
713,normal,Pay,Steve
714,normal,Create PR,Josef
714,normal,Release PR,Jack
714,normal,Create PO,Micheline
714,normal,Release PO,Rossana
714,normal,Post GR,Jack
714,normal,Post IR,Shandi
714,normal,Pay,Evelin
715,normal,Create PR,Josef
715,normal,Release PR,Lourdes
715,normal,Create PO,Carmella
715,normal,Release PO,Melany
715,normal,Post GR,Evelin
715,normal,Post IR,Sherlene
715,normal,Pay,Keven
716,normal,Create PR,Josef
716,normal,Release PR,Lourdes
716,normal,Create PO,Keven
716,normal,Release PO,Steve
716,normal,Post GR,Evelin
716,normal,Post IR,Grayce
716,normal,Pay,Evelin
717,normal,Create PR,Donald
717,normal,Release PR,Lourdes
717,normal,Create PO,Brian
717,normal,Release PO,Hugo
717,normal,Post GR,Hannah
717,normal,Post IR,Shandi
717,normal,Pay,Evelin
718,anomaly,Create PR,Josef
718,anomaly,Release PR,Jack
718,anomaly,Create PO,Micheline
718,anomaly,Release PO,Rossana
718,anomaly,Post GR,Jack
718,anomaly,Post IR,Rossie
718,anomaly,Release PO,Rossana
718,anomaly,Post GR,Jack
718,anomaly,Post IR,Rossie
718,anomaly,Pay,Jimmy
719,normal,Create SC,Gema
719,normal,Purchase SC,Hannah
719,normal,Approve SC,Josef
719,normal,Create PO,Alpha
719,normal,Approve PO 1,Jamika
719,normal,Approve PO 2,Iluminada
719,normal,Release PO,Jimmy
719,normal,Post GR,Brant
719,normal,Post IR,Sherlene
719,normal,Pay,Roy
720,normal,Create PR,Donald
720,normal,Release PR,Jack
720,normal,Create PO,Carmella
720,normal,Release PO,Emily
720,normal,Post GR,Jack
720,normal,Post IR,Grayce
720,normal,Pay,Evelin
721,normal,Create PR,Josef
721,normal,Release PR,Lourdes
721,normal,Create PO,Alpha
721,normal,Approve PO 1,Issac
721,normal,Approve PO 2,Hassie
721,normal,Approve PO 3,Ryan
721,normal,Release PO,Melany
721,normal,Post GR,Lisa
721,normal,Post IR,Carmella
721,normal,Pay,Josef
722,normal,Create PR,Donald
722,normal,Release PR,Jack
722,normal,Create PO,Brian
722,normal,Release PO,Melany
722,normal,Post GR,Lisa
722,normal,Post IR,Sigrid
722,normal,Pay,Roy
723,normal,Create PR,Donald
723,normal,Release PR,Jack
723,normal,Create PO,Hannah
723,normal,Release PO,Emily
723,normal,Post GR,Jack
723,normal,Post IR,Lucy
723,normal,Pay,Jimmy
724,normal,Create PR,Josef
724,normal,Release PR,Lourdes
724,normal,Create PO,Seth
724,normal,Approve PO 1,Howard
724,normal,Approve PO 2,Wilton
724,normal,Release PO,Emily
724,normal,Post GR,Hannah
724,normal,Post IR,Sherlene
724,normal,Pay,Keven
725,normal,Create PR,Josef
725,normal,Release PR,Lourdes
725,normal,Create PO,Brian
725,normal,Release PO,Melany
725,normal,Post GR,Lisa
725,normal,Post IR,Carmella
725,normal,Pay,Josef
726,anomaly,Create PR,Donald
726,anomaly,Release PR,Lourdes
726,anomaly,Create PO,Alpha
726,anomaly,Approve PO 1,Issac
726,anomaly,Approve PO 2,Hassie
726,anomaly,Approve PO 3,Ryan
726,anomaly,Release PO,Hugo
726,anomaly,Pay,Evelin
727,normal,Create PR,Josef
727,normal,Release PR,Lourdes
727,normal,Create PO,Carmella
727,normal,Release PO,Emily
727,normal,Post GR,Hannah
727,normal,Post IR,Rossie
727,normal,Pay,Jimmy
728,normal,Create PR,Josef
728,normal,Release PR,Lourdes
728,normal,Create PO,Brian
728,normal,Release PO,Hugo
728,normal,Post GR,Hannah
728,normal,Post IR,Rossie
728,normal,Pay,Josef
729,normal,Create SC,Gema
729,normal,Purchase SC,Hannah
729,normal,Approve SC,Craig
729,normal,Create PO,Carmella
729,normal,Release PO,Melany
729,normal,Post GR,Evelin
729,normal,Post IR,Frances
729,normal,Pay,Roy
730,normal,Create PR,Josef
730,normal,Release PR,Jack
730,normal,Create PO,Carmella
730,normal,Release PO,Emily
730,normal,Post GR,Hannah
730,normal,Post IR,Grayce
730,normal,Pay,Evelin
731,normal,Create SC,Gema
731,normal,Purchase SC,Hannah
731,normal,Approve SC,Josef
731,normal,Create PO,Brian
731,normal,Release PO,Hugo
731,normal,Post GR,Jack
731,normal,Post IR,Rossie
731,normal,Pay,Josef
732,normal,Create PR,Josef
732,normal,Release PR,Jack
732,normal,Create PO,Carmella
732,normal,Release PO,Steve
732,normal,Post GR,Hannah
732,normal,Post IR,Sherlene
732,normal,Pay,Steve
733,normal,Create PR,Donald
733,normal,Release PR,Lourdes
733,normal,Create PO,Johnny
733,normal,Release PO,Emily
733,normal,Post GR,Hannah
733,normal,Post IR,Frances
733,normal,Pay,Roy
734,normal,Create SC,Gema
734,normal,Purchase SC,Hannah
734,normal,Approve SC,Josef
734,normal,Create PO,Carmella
734,normal,Release PO,Emily
734,normal,Post GR,Hannah
734,normal,Post IR,Rossie
734,normal,Pay,Josef
735,anomaly,Create PO,Micheline
735,anomaly,Release PO,Rossana
735,anomaly,Post GR,Hannah
735,anomaly,Post IR,Sherlene
735,anomaly,Pay,Roy
736,normal,Create PR,Josef
736,normal,Release PR,Jack
736,normal,Create PO,Seth
736,normal,Approve PO 1,Brian
736,normal,Approve PO 2,Sharee
736,normal,Approve PO 3,Jamika
736,normal,Release PO,Sonia
736,normal,Post GR,Hannah
736,normal,Post IR,Lucy
736,normal,Pay,Josef
737,normal,Create PR,Josef
737,normal,Release PR,Lourdes
737,normal,Create PO,Brian
737,normal,Release PO,Melany
737,normal,Post GR,Brant
737,normal,Post IR,Lucy
737,normal,Pay,Josef
738,anomaly,Create PR,Donald
738,anomaly,Release PR,Lourdes
738,anomaly,Random activity 9,Random user 68
738,anomaly,Create PO,Micheline
738,anomaly,Release PO,Melany
738,anomaly,Random activity 1,Random user 48
738,anomaly,Post GR,Lisa
738,anomaly,Post IR,Carmella
738,anomaly,Pay,Josef
739,normal,Create PR,Donald
739,normal,Release PR,Jack
739,normal,Create PO,Micheline
739,normal,Release PO,Hugo
739,normal,Post GR,Hannah
739,normal,Post IR,Sherlene
739,normal,Pay,Roy
740,normal,Create PR,Donald
740,normal,Release PR,Lourdes
740,normal,Create PO,Carmella
740,normal,Release PO,Emily
740,normal,Post GR,Jack
740,normal,Post IR,Shandi
740,normal,Pay,Evelin
741,normal,Create PR,Donald
741,normal,Release PR,Lourdes
741,normal,Create PO,Carmella
741,normal,Release PO,Steve
741,normal,Post GR,Hannah
741,normal,Post IR,Rossie
741,normal,Pay,Jimmy
742,normal,Create PR,Donald
742,normal,Release PR,Lourdes
742,normal,Create PO,Carmella
742,normal,Release PO,Doretta
742,normal,Post GR,Evelin
742,normal,Post IR,Sherlene
742,normal,Pay,Steve
743,normal,Create PR,Iluminada
743,normal,Release PR,Lourdes
743,normal,Create PO,Carmella
743,normal,Release PO,Lisa
743,normal,Post GR,Jack
743,normal,Post IR,Grayce
743,normal,Pay,Evelin
744,normal,Create PR,Josef
744,normal,Release PR,Lourdes
744,normal,Create PO,Carmella
744,normal,Release PO,Emily
744,normal,Post GR,Hannah
744,normal,Post IR,Lucy
744,normal,Pay,Josef
745,normal,Create PR,Donald
745,normal,Release PR,Jack
745,normal,Create PO,Carmella
745,normal,Release PO,Emily
745,normal,Post GR,Hannah
745,normal,Post IR,Rossie
745,normal,Pay,Josef
746,anomaly,Create PR,Josef
746,anomaly,Release PR,Lourdes
746,anomaly,Release PO,Emily
746,anomaly,Post GR,Jack
746,anomaly,Post IR,Lucy
746,anomaly,Pay,Josef
747,normal,Create PR,Josef
747,normal,Release PR,Lourdes
747,normal,Create PO,Hannah
747,normal,Release PO,Donald
747,normal,Post GR,Hannah
747,normal,Post IR,Lucy
747,normal,Pay,Josef
748,normal,Create SC,Gema
748,normal,Purchase SC,Hannah
748,normal,Approve SC,Josef
748,normal,Create PO,Keven
748,normal,Release PO,Donald
748,normal,Post GR,Hannah
748,normal,Post IR,Grayce
748,normal,Pay,Evelin
749,normal,Create PR,Josef
749,normal,Release PR,Lourdes
749,normal,Create PO,Seth
749,normal,Approve PO 1,Howard
749,normal,Approve PO 2,Wilton
749,normal,Release PO,Steve
749,normal,Post GR,Hannah
749,normal,Post IR,Shandi
749,normal,Pay,Evelin
750,anomaly,Create PR,Donald
750,anomaly,Release PR,Jack
750,anomaly,Create PO,Hannah
750,anomaly,Release PO,Emily
750,anomaly,Post GR,Jack
750,anomaly,Post IR,Lucy
750,anomaly,Pay,Jimmy
750,anomaly,Release PO,Emily
750,anomaly,Post GR,Jack
751,anomaly,Create PR,Donald
751,anomaly,Release PR,Lourdes
751,anomaly,Create PO,Brian
751,anomaly,Release PO,Melany
751,anomaly,Post GR,Brant
751,anomaly,Post IR,Grayce
751,anomaly,Pay,Evelin
751,anomaly,Create PO,Brian
751,anomaly,Release PO,Melany
752,normal,Create PR,Josef
752,normal,Release PR,Lourdes
752,normal,Create PO,Alpha
752,normal,Approve PO 1,Howard
752,normal,Release PO,Hugo
752,normal,Post GR,Hannah
752,normal,Post IR,Sherlene
752,normal,Pay,Roy
753,normal,Create PR,Donald
753,normal,Release PR,Jack
753,normal,Create PO,Carmella
753,normal,Release PO,Donald
753,normal,Post GR,Hannah
753,normal,Post IR,Lucy
753,normal,Pay,Josef
754,normal,Create PR,Donald
754,normal,Release PR,Jack
754,normal,Create PO,Carmella
754,normal,Release PO,Emily
754,normal,Post GR,Jack
754,normal,Post IR,Rossie
754,normal,Pay,Jimmy
755,normal,Create PR,Donald
755,normal,Release PR,Lourdes
755,normal,Create PO,Seth
755,normal,Approve PO 1,Howard
755,normal,Approve PO 2,Wilton
755,normal,Release PO,Melany
755,normal,Post GR,Hannah
755,normal,Post IR,Shandi
755,normal,Pay,Evelin
756,normal,Create PR,Josef
756,normal,Release PR,Jack
756,normal,Create PO,Brian
756,normal,Release PO,Melany
756,normal,Post GR,Brant
756,normal,Post IR,Shandi
756,normal,Pay,Evelin
757,normal,Create PR,Josef
757,normal,Release PR,Lourdes
757,normal,Create PO,Micheline
757,normal,Release PO,Jamika
757,normal,Post GR,Brant
757,normal,Post IR,Grayce
757,normal,Pay,Evelin
758,normal,Create PR,Josef
758,normal,Release PR,Lourdes
758,normal,Create PO,Hannah
758,normal,Release PO,Donald
758,normal,Post GR,Hannah
758,normal,Post IR,Grayce
758,normal,Pay,Evelin
759,anomaly,Create PR,Josef
759,anomaly,Release PR,Lourdes
759,anomaly,Approve PO 1,Rossana
759,anomaly,Release PO,Iluminada
759,anomaly,Post GR,Hannah
759,anomaly,Post IR,Shandi
759,anomaly,Create PO,Seth
759,anomaly,Pay,Evelin
760,normal,Create SC,Gema
760,normal,Purchase SC,Hannah
760,normal,Approve SC,Josef
760,normal,Create PO,Hannah
760,normal,Release PO,Emily
760,normal,Post GR,Hannah
760,normal,Post IR,Lucy
760,normal,Pay,Jimmy
761,normal,Create PR,Donald
761,normal,Release PR,Lourdes
761,normal,Create PO,Hannah
761,normal,Release PO,Emily
761,normal,Post GR,Hannah
761,normal,Post IR,Lucy
761,normal,Pay,Josef
762,normal,Create PR,Donald
762,normal,Release PR,Jack
762,normal,Create PO,Seth
762,normal,Approve PO 1,Rossana
762,normal,Release PO,Lucy
762,normal,Post GR,Brant
762,normal,Post IR,Lucy
762,normal,Pay,Jimmy
763,normal,Create PR,Josef
763,normal,Release PR,Jack
763,normal,Create PO,Carmella
763,normal,Release PO,Emily
763,normal,Post GR,Hannah
763,normal,Post IR,Frances
763,normal,Pay,Keven
764,normal,Create PR,Josef
764,normal,Release PR,Lourdes
764,normal,Create PO,Micheline
764,normal,Release PO,Rossana
764,normal,Post GR,Hannah
764,normal,Post IR,Sherlene
764,normal,Pay,Roy
765,normal,Create PR,Josef
765,normal,Release PR,Lourdes
765,normal,Create PO,Carmella
765,normal,Release PO,Donald
765,normal,Post GR,Hannah
765,normal,Post IR,Sherlene
765,normal,Pay,Roy
766,normal,Create PR,Josef
766,normal,Release PR,Jack
766,normal,Create PO,Keven
766,normal,Release PO,Steve
766,normal,Post GR,Hannah
766,normal,Post IR,Frances
766,normal,Pay,Roy
767,normal,Create PR,Donald
767,normal,Release PR,Jack
767,normal,Create PO,Micheline
767,normal,Release PO,Melany
767,normal,Post GR,Brant
767,normal,Post IR,Sherlene
767,normal,Pay,Steve
768,normal,Create SC,Gema
768,normal,Purchase SC,Hannah
768,normal,Approve SC,Joe
768,normal,Create PO,Seth
768,normal,Approve PO 1,Rossana
768,normal,Release PO,Iluminada
768,normal,Post GR,Hannah
768,normal,Post IR,Frances
768,normal,Pay,Roy
769,normal,Create PR,Josef
769,normal,Release PR,Lourdes
769,normal,Create PO,Seth
769,normal,Approve PO 1,Brian
769,normal,Approve PO 2,Wilton
769,normal,Release PO,Emily
769,normal,Post GR,Hannah
769,normal,Post IR,Rossie
769,normal,Pay,Jimmy
770,normal,Create PR,Donald
770,normal,Release PR,Lourdes
770,normal,Create PO,Micheline
770,normal,Release PO,Hugo
770,normal,Post GR,Hannah
770,normal,Post IR,Rossie
770,normal,Pay,Josef
771,normal,Create PR,Josef
771,normal,Release PR,Lourdes
771,normal,Create PO,Carmella
771,normal,Release PO,Melany
771,normal,Post GR,Hannah
771,normal,Post IR,Sherlene
771,normal,Pay,Roy
772,normal,Create PR,Donald
772,normal,Release PR,Jack
772,normal,Create PO,Micheline
772,normal,Release PO,Rossana
772,normal,Post GR,Hannah
772,normal,Post IR,Lucy
772,normal,Pay,Josef
773,normal,Create PR,Josef
773,normal,Release PR,Lourdes
773,normal,Create PO,Micheline
773,normal,Release PO,Rossana
773,normal,Post GR,Hannah
773,normal,Post IR,Sherlene
773,normal,Pay,Keven
774,anomaly,Release PR,Jack
774,anomaly,Create PO,Seth
774,anomaly,Approve PO 1,Howard
774,anomaly,Approve PO 2,Wilton
774,anomaly,Release PO,Melany
774,anomaly,Create PR,Josef
774,anomaly,Post GR,Hannah
774,anomaly,Post IR,Sherlene
774,anomaly,Pay,Steve
775,normal,Create PR,Josef
775,normal,Release PR,Lourdes
775,normal,Create PO,Micheline
775,normal,Release PO,Melany
775,normal,Post GR,Brant
775,normal,Post IR,Shandi
775,normal,Pay,Evelin
776,normal,Create PR,Josef
776,normal,Release PR,Jack
776,normal,Create PO,Alpha
776,normal,Approve PO 1,Anna
776,normal,Release PO,Rossana
776,normal,Post GR,Jack
776,normal,Post IR,Lucy
776,normal,Pay,Josef
777,anomaly,Release PR,Lourdes
777,anomaly,Create PO,Seth
777,anomaly,Approve PO 1,Howard
777,anomaly,Approve PO 2,Wilton
777,anomaly,Create PR,Josef
777,anomaly,Release PO,Emily
777,anomaly,Post GR,Hannah
777,anomaly,Post IR,Lucy
777,anomaly,Pay,Josef
778,anomaly,Create SC,Gema
778,anomaly,Purchase SC,Hannah
778,anomaly,Approve SC,Josef
778,anomaly,Create PO,Micheline
778,anomaly,Release PO,Hugo
778,anomaly,Post GR,Hannah
778,anomaly,Post IR,Sherlene
778,anomaly,Pay,Roy
778,anomaly,Post IR,Sherlene
778,anomaly,Pay,Roy
779,normal,Create PR,Josef
779,normal,Release PR,Jack
779,normal,Create PO,Micheline
779,normal,Release PO,Melany
779,normal,Post GR,Brant
779,normal,Post IR,Rossie
779,normal,Pay,Josef
780,normal,Create PR,Donald
780,normal,Release PR,Vickie
780,normal,Create PO,Alpha
780,normal,Approve PO 1,Issac
780,normal,Approve PO 2,Hassie
780,normal,Approve PO 3,Ryan
780,normal,Release PO,Hugo
780,normal,Post GR,Hannah
780,normal,Post IR,Rossie
780,normal,Pay,Josef
781,anomaly,Create PO,Brian
781,anomaly,Create PR,Josef
781,anomaly,Release PR,Jack
781,anomaly,Release PO,Hugo
781,anomaly,Post GR,Jack
781,anomaly,Post IR,Shandi
781,anomaly,Pay,Evelin
782,normal,Create PR,Josef
782,normal,Release PR,Lourdes
782,normal,Create PO,Carmella
782,normal,Release PO,Emily
782,normal,Post GR,Hannah
782,normal,Post IR,Rossie
782,normal,Pay,Josef
783,normal,Create PR,Josef
783,normal,Release PR,Jack
783,normal,Create PO,Micheline
783,normal,Release PO,Rossana
783,normal,Post GR,Hannah
783,normal,Post IR,Frances
783,normal,Pay,Steve
784,normal,Create PR,Josef
784,normal,Release PR,Lourdes
784,normal,Create PO,Brian
784,normal,Release PO,Melany
784,normal,Post GR,Lisa
784,normal,Post IR,Carmella
784,normal,Pay,Jimmy
785,anomaly,Create PR,Josef
785,anomaly,Release PR,Jack
785,anomaly,Create PO,Micheline
785,anomaly,Release PO,Melany
785,anomaly,Random activity 12,Random user 1
785,anomaly,Post GR,Brant
785,anomaly,Random activity 9,Random user 10
785,anomaly,Post IR,Shandi
785,anomaly,Pay,Evelin
786,anomaly,Create SC,Gema
786,anomaly,Purchase SC,Hannah
786,anomaly,Approve SC,Craig
786,anomaly,Create PO,Seth
786,anomaly,Approve PO 1,Brian
786,anomaly,Approve PO 2,Wilton
786,anomaly,Release PO,Emily
786,anomaly,Post GR,Jack
786,anomaly,Approve PO 1,Brian
786,anomaly,Approve PO 2,Wilton
786,anomaly,Post IR,Rossie
786,anomaly,Pay,Josef
787,normal,Create PR,Donald
787,normal,Release PR,Jack
787,normal,Create PO,Carmella
787,normal,Release PO,Emily
787,normal,Post GR,Jack
787,normal,Post IR,Lucy
787,normal,Pay,Josef
788,normal,Create PR,Josef
788,normal,Release PR,Lourdes
788,normal,Create PO,Hannah
788,normal,Release PO,Melany
788,normal,Post GR,Hannah
788,normal,Post IR,Rossie
788,normal,Pay,Josef
789,normal,Create PR,Hannah
789,normal,Release PR,Lourdes
789,normal,Create PO,Seth
789,normal,Approve PO 1,Howard
789,normal,Approve PO 2,Sharee
789,normal,Approve PO 3,Jamika
789,normal,Release PO,Sonia
789,normal,Post GR,Hannah
789,normal,Post IR,Sherlene
789,normal,Pay,Roy
790,normal,Create SC,Gema
790,normal,Purchase SC,Hannah
790,normal,Approve SC,Craig
790,normal,Create PO,Carmella
790,normal,Release PO,Emily
790,normal,Post GR,Hannah
790,normal,Post IR,Sherlene
790,normal,Pay,Roy
791,normal,Create SC,Gema
791,normal,Purchase SC,Hannah
791,normal,Approve SC,Craig
791,normal,Create PO,Brian
791,normal,Release PO,Hugo
791,normal,Post GR,Hannah
791,normal,Post IR,Rossie
791,normal,Pay,Josef
792,normal,Create PR,Josef
792,normal,Release PR,Lourdes
792,normal,Create PO,Seth
792,normal,Approve PO 1,Brian
792,normal,Approve PO 2,Wilton
792,normal,Release PO,Emily
792,normal,Post GR,Hannah
792,normal,Post IR,Lucy
792,normal,Pay,Jimmy
793,normal,Create PR,Josef
793,normal,Release PR,Jack
793,normal,Create PO,Seth
793,normal,Approve PO 1,Howard
793,normal,Approve PO 2,Wilton
793,normal,Release PO,Steve
793,normal,Post GR,Alpha
793,normal,Post IR,Alpha
793,normal,Pay,Roy
794,anomaly,Create PR,Donald
794,anomaly,Release PR,Lourdes
794,anomaly,Create PO,Carmella
794,anomaly,Post GR,Hannah
794,anomaly,Post IR,Sherlene
794,anomaly,Pay,Roy
795,normal,Create PR,Josef
795,normal,Release PR,Lourdes
795,normal,Create PO,Brian
795,normal,Release PO,Melany
795,normal,Post GR,Lisa
795,normal,Post IR,Sigrid
795,normal,Pay,Charles
796,normal,Create PR,Donald
796,normal,Release PR,Lourdes
796,normal,Create PO,Alpha
796,normal,Approve PO 1,Howard
796,normal,Release PO,Rossana
796,normal,Post GR,Jack
796,normal,Post IR,Lucy
796,normal,Pay,Josef
797,anomaly,Create PR,Donald
797,anomaly,Release PR,Lourdes
797,anomaly,Post IR,Lisa
797,anomaly,Create PO,Brian
797,anomaly,Release PO,Melany
797,anomaly,Post GR,Lisa
797,anomaly,Pay,Roy
798,anomaly,Create PR,Donald
798,anomaly,Release PR,Jack
798,anomaly,Post GR,Hannah
798,anomaly,Post IR,Rossie
798,anomaly,Create PO,Alpha
798,anomaly,Approve PO 1,Anna
798,anomaly,Release PO,Hugo
798,anomaly,Pay,Josef
799,normal,Create PR,Seth
799,normal,Release PR,Jack
799,normal,Create PO,Micheline
799,normal,Release PO,Rossana
799,normal,Post GR,Sherell
799,normal,Post IR,Rossie
799,normal,Pay,Wilton
800,normal,Create PR,Josef
800,normal,Release PR,Lourdes
800,normal,Create PO,Brian
800,normal,Release PO,Rossana
800,normal,Post GR,Hannah
800,normal,Post IR,Lucy
800,normal,Pay,Josef
801,normal,Create SC,Gema
801,normal,Purchase SC,Hannah
801,normal,Approve SC,Josef
801,normal,Create PO,Micheline
801,normal,Release PO,Hugo
801,normal,Post GR,Hannah
801,normal,Post IR,Frances
801,normal,Pay,Roy
802,normal,Create PR,Donald
802,normal,Release PR,Jack
802,normal,Create PO,Carmella
802,normal,Release PO,Emily
802,normal,Post GR,Hannah
802,normal,Post IR,Sherlene
802,normal,Pay,Steve
803,anomaly,Approve SC,Josef
803,anomaly,Create PO,Carmella
803,anomaly,Create SC,Gema
803,anomaly,Purchase SC,Hannah
803,anomaly,Release PO,Emily
803,anomaly,Post GR,Hannah
803,anomaly,Post IR,Lucy
803,anomaly,Pay,Josef
804,normal,Create PR,Josef
804,normal,Release PR,Jack
804,normal,Create PO,Carmella
804,normal,Release PO,Donald
804,normal,Post GR,Hannah
804,normal,Post IR,Grayce
804,normal,Pay,Evelin
805,normal,Create PR,Donald
805,normal,Release PR,Lourdes
805,normal,Create PO,Micheline
805,normal,Release PO,Hugo
805,normal,Post GR,Hannah
805,normal,Post IR,Sherlene
805,normal,Pay,Charles
806,normal,Create PR,Josef
806,normal,Release PR,Lourdes
806,normal,Create PO,Alpha
806,normal,Approve PO 1,Howard
806,normal,Release PO,Rossana
806,normal,Post GR,Hannah
806,normal,Post IR,Sherlene
806,normal,Pay,Roy
807,anomaly,Create PR,Josef
807,anomaly,Random activity 12,Random user 49
807,anomaly,Release PR,Lourdes
807,anomaly,Create PO,Carmella
807,anomaly,Release PO,Emily
807,anomaly,Random activity 1,Random user 44
807,anomaly,Post GR,Hannah
807,anomaly,Post IR,Frances
807,anomaly,Pay,Steve
808,normal,Create PR,Josef
808,normal,Release PR,Lourdes
808,normal,Create PO,Alpha
808,normal,Approve PO 1,Howard
808,normal,Release PO,Hugo
808,normal,Post GR,Hannah
808,normal,Post IR,Lucy
808,normal,Pay,Josef
809,normal,Create PR,Josef
809,normal,Release PR,Lourdes
809,normal,Create PO,Alpha
809,normal,Approve PO 1,Anna
809,normal,Release PO,Jamika
809,normal,Post GR,Brant
809,normal,Post IR,Shandi
809,normal,Pay,Evelin
810,normal,Create PR,Josef
810,normal,Release PR,Lourdes
810,normal,Create PO,Seth
810,normal,Approve PO 1,Brian
810,normal,Approve PO 2,Wilton
810,normal,Release PO,Emily
810,normal,Post GR,Jack
810,normal,Post IR,Lucy
810,normal,Pay,Josef
811,normal,Create PR,Josef
811,normal,Release PR,Lourdes
811,normal,Create PO,Micheline
811,normal,Release PO,Jamika
811,normal,Post GR,Lisa
811,normal,Post IR,Brian
811,normal,Pay,Charles
812,normal,Create PR,Josef
812,normal,Release PR,Jack
812,normal,Create PO,Carmella
812,normal,Release PO,Emily
812,normal,Post GR,Hannah
812,normal,Post IR,Frances
812,normal,Pay,Steve
813,normal,Create PR,Donald
813,normal,Release PR,Lourdes
813,normal,Create PO,Carmella
813,normal,Release PO,Steve
813,normal,Post GR,Hannah
813,normal,Post IR,Shandi
813,normal,Pay,Evelin
814,normal,Create PR,Donald
814,normal,Release PR,Jack
814,normal,Create PO,Micheline
814,normal,Release PO,Melany
814,normal,Post GR,Brant
814,normal,Post IR,Lucy
814,normal,Pay,Josef
815,normal,Create PR,Josef
815,normal,Release PR,Lourdes
815,normal,Create PO,Micheline
815,normal,Release PO,Hugo
815,normal,Post GR,Hannah
815,normal,Post IR,Lucy
815,normal,Pay,Jimmy
816,anomaly,Create PO,Keven
816,anomaly,Release PO,Steve
